,link,genre,company,country,language,keywords
487,Remember-Me-My-Love#tab=summary,"['Comedy', 'Comedy']",[],Italy,[],[]
488,Perriers-Bounty#tab=summary,[],[],Ireland,[],[]
489,Tropa-de-Elite#tab=summary,"['Action', 'Action']",[],Brazil,[],"['Foreign Language', 'Foreign Language']"
490,Annabelle#tab=summary,['Horror'],"['Atomic Monster', 'The Safran Company', 'RatPac Entertainment', 'Dune Entertainment']",United States,['English'],"['Cults', 'Demons', 'New Parents', 'Troubled Pregnancy or Miscarriage', 'Prequel', 'Living Toys', 'Supernatural', 'Suicide', 'Collectors and Collectables', 'Fugitive / On the Run', 'Possessed', '1960s', 'Supernatural Horror']"
491,Hannah-Montana-and-Miley-Cyrus-Best-of-Both-Worlds-Concert-Tour-(2008)#tab=summary,['Concert/Performance'],[],United States,['English'],"['Tween', '3-D', '3-D - Shot in 3-D']"
492,Boyz-n-the-Hood#tab=summary,"['Drama', 'Drama']","['Columbia Pictures', 'Columbia Pictures']",United States,"['English', 'English']","['Black Urban', 'African Americans', 'Hood Film', 'Coming-of-Age Drama', 'Coming of Age', 'Black Urban', 'African Americans', 'Hood Film', 'Coming-of-Age Drama', 'Coming of Age']"
493,Bamba-La-(1987)#tab=summary,['Drama'],"['Columbia Pictures', 'New Vision']",United States,['English'],"['Biography', ""Rock 'n' Roll"", 'Biographical Drama']"
494,Four-Seasons-The#tab=summary,['Comedy'],[],United States,[],"['Comedy Drama', 'Directing Yourself', 'Actors Making Their Directorial Debut', 'Romance', 'Relationships Gone Wrong', 'Vacation', 'The Other Woman', 'Screenplay Written By the Star']"
495,Dressed-to-Kill#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']","['Mental Illness', 'Faulty Memory', 'Cross-Dressing', 'Prostitution', 'Surprise Twist', 'Erotic Thriller', 'Nightmare', 'Unbelieving Police', 'Revenge', 'LGBTQ+', 'Therapists / Therapy', 'Young Child Dealing with the Death of a Parent', 'Mental Illness', 'Faulty Memory', 'Cross-Dressing', 'Prostitution', 'Surprise Twist', 'Erotic Thriller', 'Nightmare', 'Unbelieving Police', 'Revenge', 'LGBTQ+', 'Therapists / Therapy', 'Young Child Dealing with the Death of a Parent']"
496,Countdown-(2019)#tab=summary,"['Horror', 'Horror']","['Boies/Schiller', 'Two Grown Men Productions', 'Wrigley Pictures', 'STX Films', 'Boies/Schiller', 'Two Grown Men Productions', 'Wrigley Pictures', 'STX Films']",United States,"['English', 'English']","['Slasher Horror', 'Internet', 'Predicted Death', 'Slasher Horror', 'Internet', 'Predicted Death']"
497,Adventures-of-Huck-Finn-The#tab=summary,['Adventure'],[], ,[],[]
498,My-Little-Pony-The-Movie-(2017)#tab=summary,['Adventure'],"['Allspark Pictures', 'DHX Media']",Canada,['English'],"['Animal Lead', 'Talking Animals', 'Dragon', 'Monster', 'Military Coup', 'Pirates', 'Mermaids']"
499,Go#tab=summary,"['Black Comedy', 'Black Comedy']",[], ,[],[]
500,Friends-with-Money#tab=summary,['Comedy'],[],United States,['English'],[]
501,Andromeda-Strain-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']","['Techno-Thriller', 'Epidemic', 'Non-Chronological', 'Space Program', 'Medical and Hospitals', 'Split Screen', 'Techno-Thriller', 'Epidemic', 'Non-Chronological', 'Space Program', 'Medical and Hospitals', 'Split Screen']"
502,Bats#tab=summary,"['Horror', 'Horror']",[], ,[],"['Nature Horror', 'Scientific Experiment Gone Awry', 'Mad Scientist', 'Animals Gone Bad', 'Genetic Engineering', 'Sheriff', 'Nature Horror', 'Scientific Experiment Gone Awry', 'Mad Scientist', 'Animals Gone Bad', 'Genetic Engineering', 'Sheriff']"
503,Same-Kind-of-Different-as-Me#tab=summary,['Drama'],"['Paramount Pictures', 'Disruption Pictures']",United States,['English'],"['Faith-Based Film', 'Dysfunctional Family', 'Homeless', 'Prophetic Dreams', 'Dream Sequence', 'Romance']"
504,Nowhere-in-Africa#tab=summary,['Drama'],[], ,[],['Foreign Language']
505,Shame#tab=summary,['Drama'],"['See-Saw Films', 'Film4', 'UK Film Council']",United Kingdom,['English'],"['Addiction', 'Prostitution', 'Suicide', 'Dysfunctional Family', 'Infidelity', 'Depression', 'Musicians', 'LGBTQ+', 'Erotic Drama']"
506,Layer-Cake#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['MARV Films', 'Columbia Pictures', 'MARV Films', 'Columbia Pictures']",United Kingdom,[],"['Surprise Twist', 'Film Noir', 'Unnamed Character', 'Narcotics', 'Organized Crime', 'Gangs', 'Novel or Other Work Adapted by Author', 'Surprise Twist', 'Film Noir', 'Unnamed Character', 'Narcotics', 'Organized Crime', 'Gangs', 'Novel or Other Work Adapted by Author']"
507,East-The#tab=summary,['Drama'],['Scott Free Films'],United States,['English'],"['Terrorism', 'Cults', 'FBI', 'Undercover', 'Screenplay Written By the Star', 'Anarchists']"
508,Work-and-the-Glory-The-American-Zion#tab=summary,"['Drama', 'Drama']",[],United States,[],[]
509,Messenger-The#tab=summary,"['Drama', 'Drama']","['Omnilab Media Group', 'Sherazade Films', 'BZ Entertainment', 'The Mark Gordon Company', 'Good Worldwide', 'Omnilab Media Group', 'Sherazade Films', 'BZ Entertainment', 'The Mark Gordon Company', 'Good Worldwide']",United States,"['English', 'English']","['Military Life', 'Military Life']"
510,Home-at-the-End-of-the-World-A#tab=summary,['Drama'],[],United States,[],['LGBTQ+']
511,Aberdeen#tab=summary,['Drama'],[],United Kingdom,['English'],"['Narcotics', 'Dysfunctional Family', 'Addiction', 'Funeral Reunions', 'Dying Wish', 'Road Trip', 'One Night Stand', 'Lawyers', 'Non-Chronological', 'Terminal Illness']"
512,Tracker#tab=summary,"['Action', 'Action']","['UK Film Council', 'New Zealand Film Commission', 'NZ on Air   ', 'Eden Films T.H.E.', 'Phoenix Wiley Ltd.', 'Liberty Films', 'UK Film Council', 'New Zealand Film Commission', 'NZ on Air   ', 'Eden Films T.H.E.', 'Phoenix Wiley Ltd.', 'Liberty Films']",New Zealand,"['English', 'English']",[]
513,Terminator-The#tab=summary,['Action'],"['Hemdale', 'Pacific Western']",United States,['English'],"['End of the World', 'Time Travel', 'Visual Effects', 'Film Noir', 'Prologue', 'Intertitle', 'Robot', 'Action Horror', '2020s']"
514,Good-Bye-Lenin#tab=summary,"['Comedy', 'Comedy']",[],Germany,"['German', 'German']",[]
515,Personal-Shopper-(France)#tab=summary,['Thriller/Suspense'],"['German Detail Film', 'Belgian Scope Invest', 'Czech Sirena Film', 'ARTE France', 'Canal Plus']",France,['English'],"['Death of a Sibling', 'Haunting', 'Friendly Ghost', 'Fashion', 'Set in Paris', 'Voiceover/Narration', 'Supernatural', 'Twins', 'Death of a Twin', 'Haunted House', 'Spiritualism']"
516,Control#tab=summary,['Drama'],"['NorthSee', 'EM Media', 'IFF/CINV', 'Three Dogs and a Pony', 'Warner Music UK', 'Becker Films International']",United Kingdom,['English'],"['Music Industry', 'Biography']"
517,Damned-United-The#tab=summary,['Drama'],"['Columbia Pictures', 'BBC Films', 'Screen Yorkshire', 'Left Bank Pictures']",United Kingdom,['English'],[]
518,Retfaerdighedens-Ryttere-(Denmark)#tab=summary,"['Comedy', 'Comedy']","['Zentropa Entertainments3  ', 'Magnet Releasing', 'Zentropa Entertainments3  ', 'Magnet Releasing']",Denmark,"['Danish', 'Danish']",[]
519,Adopte-un-veuf-(France)#tab=summary,"['Comedy', 'Comedy']",[],France,"['French', 'French']",[]
520,Operation-Mincemeat-(2022)#tab=summary,"['Drama', 'Drama']","['See-Saw Films', 'Cohen Media Group', 'See-Saw Films', 'Cohen Media Group']",United States,"['English', 'English']","['World War II', '1940s', 'War Drama', 'False Identity', 'Secret Agent', 'World War II', '1940s', 'War Drama', 'False Identity', 'Secret Agent']"
521,Falscher-Die#tab=summary,"['Drama', 'Drama']",[],Austria,"['English', 'German', 'Hebrew', 'Russian', 'English', 'German', 'Hebrew', 'Russian']","['World War II', 'World War II']"
522,Trener-(Russia)-(2018)#tab=summary,"['Drama', 'Drama']",[],Russian Federation,"['Russian', 'Russian']",[]
523,Ordinary-People-(1980)#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Dysfunctional Family', 'Oscars Best Picture Winner', 'Life Drama', 'Dysfunctional Family', 'Oscars Best Picture Winner', 'Life Drama']"
524,Peanut-Butter-Falcon-The#tab=summary,['Adventure'],"['Armory Films', 'Bona Fide', 'Roadside Attractions', 'Endeavor Content']",United States,['English'],"['Down Syndrome', 'Coming of Age', 'Wrestling']"
525,Return-of-the-Living-Dead-Part-II#tab=summary,['Horror'],"['Lorimar Film Entertainment', 'Greenfox']",United States,['English'],"['Zombies', 'Horror Comedy']"
526,Gomorra#tab=summary,['Drama'],[],Italy,['Italian'],['Foreign Language']
527,innocentes-Les-(France)#tab=summary,"['Drama', 'Drama']","['Aeroplan Films', 'France 2 Cinema', 'Mandarin Cinema', 'Mars Films', 'Scope Pictures', 'Cofinova 11', 'La Banque Postale Image 8', 'A Plus Image', 'Canal Plus', 'Cine Plus', 'Eurimages', 'Polish Film Institute', 'Aeroplan Films', 'France 2 Cinema', 'Mandarin Cinema', 'Mars Films', 'Scope Pictures', 'Cofinova 11', 'La Banque Postale Image 8', 'A Plus Image', 'Canal Plus', 'Cine Plus', 'Eurimages', 'Polish Film Institute']",France,"['French', 'Polish', 'French', 'Polish']","['1940s', 'Set in Poland', 'Monks and Nuns', 'Medical and Hospitals', 'World War II', 'Unexpected Pregnancy', '1940s', 'Set in Poland', 'Monks and Nuns', 'Medical and Hospitals', 'World War II', 'Unexpected Pregnancy']"
528,Mallrats#tab=summary,"['Comedy', 'Comedy']","['Gramercy Pictures', 'Alphaville', 'Gramercy Pictures', 'Alphaville']",United States,"['English', 'English']","['Epilogue', 'Epilogue']"
529,Brice-de-Nice-(France)#tab=summary,"['Comedy', 'Comedy']",[],France,"['French', 'French']",[]
530,Grease#tab=summary,['Musical'],[],United States,['English'],[]
531,Platoon#tab=summary,['Drama'],['Hemdale'],United States,"['English', 'Vietnamese']","['Vietnam War', 'War', 'War Crimes', 'Sex Crimes', 'Voiceover/Narration', 'Inspired by a True Story', 'Oscars Best Picture Winner', 'War Drama']"
532,Officer-and-a-Gentleman-An#tab=summary,['Drama'],[],United States,[],"['Military Life', 'Romantic Drama', 'Boot Camp']"
533,Fahrenheit-9-11#tab=summary,['Documentary'],"['Dog Eat Dog', 'Wild Bunch', 'Jim Czarnecki']",United States,['English'],"['9/11', 'Agitprop', 'Archive Footage', 'War on Terror']"
534,Butch-Cassidy-and-the-Sundance-Kid#tab=summary,"['Western', 'Western']",[],United States,"['English', 'English']","['Fugitive / On the Run', 'Fugitive / On the Run']"
535,Mary-Poppins#tab=summary,"['Musical', 'Musical']",[],United States,"['English', 'English']","['Same Actor, Multiple Roles', 'Secret Magic', 'Breaking the Fourth Wall', 'Old Age Makeup', 'Dysfunctional Family', 'Fired', 'Same Actor, Multiple Roles', 'Secret Magic', 'Breaking the Fourth Wall', 'Old Age Makeup', 'Dysfunctional Family', 'Fired']"
536,Breaking-In-(2018)#tab=summary,['Thriller/Suspense'],"['Will Packer Productions', 'Practical Pictures', 'Universal Pictures', 'Dentsu Inc.', 'Fuji Television Network']",United States,['English'],"['Hostage', 'Home Invasion', 'Rescue', 'Single Parent', 'Adult Child Dealing with the Death of a Parent', 'Inheritance', 'Prologue', 'Action Thriller']"
537,West-Side-Story#tab=summary,"['Musical', 'Musical']",[],United States,"['English', 'English']","['Gangs', 'Gangs']"
538,Around-the-World-in-80-Days#tab=summary,"['Adventure', 'Adventure']",[],United States,"['English', 'English']","['Gratuitous Cameos', 'Gratuitous Cameos']"
539,Caddyshack#tab=summary,"['Comedy', 'Comedy']","['Orion Pictures', 'Orion Pictures']",United States,"['English', 'English']","['Golf', 'Slobs vs. Snobs', 'Class Warfare', 'Farcical / Slapstick Comedy', 'Inspired by a True Story', 'Autobiographical', 'Golf', 'Slobs vs. Snobs', 'Class Warfare', 'Farcical / Slapstick Comedy', 'Inspired by a True Story', 'Autobiographical']"
540,Ready-or-Not-(2019)#tab=summary,['Black Comedy'],"['Vinson Pictures', 'Radio Silence', 'Mythology Entertainment', 'TSG Entertainment', 'Fox Searchlight Pictures']",United States,['English'],"['Dysfunctional Family', 'Romance']"
541,Brothers-The#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'French', 'English', 'French']","['Comedy Drama', 'Relationships Gone Wrong', 'Comedy Drama', 'Relationships Gone Wrong']"
542,Wrestler-The#tab=summary,['Drama'],[],United States,['English'],"['Addiction', 'Narcotics', 'Comeback', 'Wrestling', 'Athletes Past Their Prime', 'Sports Drama', 'Dysfunctional Family', 'Prescription Drug Abuse']"
543,Do-the-Right-Thing#tab=summary,['Drama'],['40 Acres and a Mule Filmworks'],United States,['English'],"['Black Urban', 'African Americans', 'Hood Film', 'Social Justice', 'Comedy Drama']"
544,Escape-from-New-York-(1981)#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']","['Hostage', 'Action Thriller', 'Rescue', 'Near Future', ""Yesterday's Tomorrow"", 'Set in New York', 'Set in New York City', 'Politicians', '1990s', 'Crime Boss', 'Death of a Girlfriend / Boyfriend', 'Voiceover/Narration', 'Dystopia', 'Hostage', 'Action Thriller', 'Rescue', 'Near Future', ""Yesterday's Tomorrow"", 'Set in New York', 'Set in New York City', 'Politicians', '1990s', 'Crime Boss', 'Death of a Girlfriend / Boyfriend', 'Voiceover/Narration', 'Dystopia']"
545,Wood-The#tab=summary,"['Comedy', 'Comedy']",[],English,"['English', 'English']","['Coming of Age', 'Hood Film', 'African Americans', 'Comedy Drama', 'Wedding Day', 'Wedding Jitters / Cold Feet', 'Non-Chronological', 'Coming of Age', 'Hood Film', 'African Americans', 'Comedy Drama', 'Wedding Day', 'Wedding Jitters / Cold Feet', 'Non-Chronological']"
546,Usual-Suspects-The#tab=summary,['Drama'],[],Germany,[],"['Surprise Twist', 'Film Noir', 'Voiceover/Narration', 'Non-Chronological', 'Heist', 'Secret Identity', 'Organized Crime', 'Psychological Thriller']"
547,Chinatown#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Film Noir', 'Private Investigator', 'Surprise Twist', 'Sex Crimes', 'Dysfunctional Family', 'Directing Yourself', 'Government Corruption', 'Corporate Malfeasance', 'False Identity', 'Incest', 'Inspired by a True Story', 'Crime Thriller', 'Film Noir', 'Private Investigator', 'Surprise Twist', 'Sex Crimes', 'Dysfunctional Family', 'Directing Yourself', 'Government Corruption', 'Corporate Malfeasance', 'False Identity', 'Incest', 'Inspired by a True Story', 'Crime Thriller']"
548,Booksmart-(2019)#tab=summary,['Comedy'],"['Gloria Sanchez', 'Annapurna Pictures']",United States,['English'],"['Loss Of Virginity', 'Narcotics', 'Bad Trip', 'High School', 'Graduation', 'LGBTQ+', 'Buddy Comedy', 'Actors Making Their Directorial Debut']"
549,Nightmare-on-Elm-Street-The-Dream-Child-A-(1989)#tab=summary,"['Horror', 'Horror']",[],United States,[],"['Slasher Horror', 'Nightmare', 'Prophetic Dreams', 'Dream Sequence', 'Slasher Horror', 'Nightmare', 'Prophetic Dreams', 'Dream Sequence']"
550,National-Lampoons-Van-Wilder#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['College', 'Fraternity/Sorority', 'Farcical / Slapstick Comedy', 'Prank Gone Wrong', 'Parties Gone Wild', 'Framed', 'Inspired by a True Story', 'Based on an UNTRUE Story', 'Romance', 'Relationships Gone Wrong', 'College', 'Fraternity/Sorority', 'Farcical / Slapstick Comedy', 'Prank Gone Wrong', 'Parties Gone Wild', 'Framed', 'Inspired by a True Story', 'Based on an UNTRUE Story', 'Romance', 'Relationships Gone Wrong']"
551,Duel-in-the-Sun#tab=summary,"['Western', 'Western']",[],United States,"['English', 'English']",[]
552,Unplanned-(2019)#tab=summary,['Drama'],['Soli Deo Gloria Releasing'],United States,['English'],"['Abortion', 'Agitprop', 'Faith-Based Film', 'Christians', 'Biography', 'Faith-Based Drama']"
553,Best-in-Show#tab=summary,['Comedy'],['Castle Rock Entertainment'], ,[],"['Mockumentary', 'LGBTQ+', 'Epilogue', 'Farcical / Slapstick Comedy', 'Animal Lead', 'Improvised', 'Directing Yourself', 'Screenplay Written By the Star']"
554,Last-King-of-Scotland-The-(2006)#tab=summary,['Drama'],"['Fox Searchlight Pictures', 'DNA Films', 'FilmFour', 'UK Film Council', 'Scottish Screen', 'Cowboy Films', 'Slate Films']",Germany,['English'],"['Biography', 'Biographical Drama', '1970s', 'Set in Africa', 'Set in Uganda', 'Coup d’Etat', 'Political', 'Epilogue']"
555,Mighty-Wind-A#tab=summary,['Comedy'],[],United States,['English'],"['Mockumentary', 'Musicians', 'Epilogue', 'Improvised', 'Folk Music', 'Farcical / Slapstick Comedy', 'Screenplay Written By the Star', 'Directing Yourself']"
556,Prodigy-The-(2019)#tab=summary,"['Horror', 'Horror']","['Orion Pictures', 'Vinson Pictures', 'XYZ Films', 'Orion Pictures', 'Vinson Pictures', 'XYZ Films']",Hong Kong,"['English', 'English']","['Supernatural', 'Scary Kids', 'Child Prodigy', 'Serial Killer', 'Child Abuse', 'Car Accident', 'Supernatural Horror', 'Supernatural', 'Scary Kids', 'Child Prodigy', 'Serial Killer', 'Child Abuse', 'Car Accident', 'Supernatural Horror']"
557,Possession-of-Hannah-Grace-The-(2018)#tab=summary,"['Horror', 'Horror']","['Broken Road', 'Screen Gems', 'Broken Road', 'Screen Gems']",United States,"['English', 'English']","['Supernatural', 'Security Guard', 'Possessed', 'Rehab / Former Addict', 'Supernatural Horror', 'Supernatural', 'Security Guard', 'Possessed', 'Rehab / Former Addict', 'Supernatural Horror']"
558,School-Daze#tab=summary,['Drama'],['Forty Acres and a Mule'],United States,['English'],"['African Americans', 'Comedy Drama', 'College']"
559,Daddy-Day-Camp#tab=summary,"['Comedy', 'Comedy']","['Davis Entertainment', 'Revolution Studios', 'Tri-Star Pictures', 'Blue Star Entertainment', 'Davis Entertainment', 'Revolution Studios', 'Tri-Star Pictures', 'Blue Star Entertainment']",United States,"['English', 'English']","['Family Comedy', 'Summer Camp', 'Famously Bad', 'Sequels Without Their Original Stars', 'Sequel With Lead Character Recast', 'Actors Making Their Directorial Debut', 'Family Comedy', 'Summer Camp', 'Famously Bad', 'Sequels Without Their Original Stars', 'Sequel With Lead Character Recast', 'Actors Making Their Directorial Debut']"
560,Mystic-Pizza#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Comedy Drama', 'Romance', 'Sibling Rivalry', 'Relationships Gone Wrong', 'Bigotry', 'Dysfunctional Family', 'Infidelity', 'The Other Woman', 'Restaurants', 'Comedy Drama', 'Romance', 'Sibling Rivalry', 'Relationships Gone Wrong', 'Bigotry', 'Dysfunctional Family', 'Infidelity', 'The Other Woman', 'Restaurants']"
561,Mr-Nice-Guy#tab=summary,"['Action', 'Action']",[],Australia,[],"['Mafia', 'Action Comedy', 'Kidnap', 'Rescue', 'Revenge', 'No Honor Among Thieves', 'Mafia', 'Action Comedy', 'Kidnap', 'Rescue', 'Revenge', 'No Honor Among Thieves']"
562,War-and-Peace#tab=summary,[],[],Italy,"['English', 'Italian', 'Russian', 'English', 'Italian', 'Russian']",[]
563,Sliding-Doors#tab=summary,['Drama'],"['Miramax Films', 'Paramount Pictures', 'Intermedia Film', 'Mirage']",United Kingdom,['English'],"['Comedy Drama', 'Alternative Dimensions / Parallel universe', 'Romance', 'Relationships Gone Wrong', 'Infidelity', 'Public Relations', 'Fired', 'Car Accident', 'Death of a Girlfriend / Boyfriend', 'Pregnant Women', 'Troubled Pregnancy or Miscarriage']"
564,Tales-from-the-Hood#tab=summary,['Horror'],[], ,[],"['Mariticide / Uxoricide', 'Hood Film', 'Horror Comedy', 'Segments', 'Set in Los Angeles', 'Prologue', 'Epilogue', 'Narcotics', 'Corrupt Cops', 'Police Brutality', 'Revenge', 'Supernatural', 'Bullies', 'New Guy/Girl in School', 'Domestic Abuse', 'Killing in Self Defence', 'Political', 'Political Protest', 'Political Campaign', 'Politicians', 'Ku Klux Klan', 'Bigotry', 'Slavery', 'Gangs', 'Gang Warfare', 'Prison', 'Human Experimentation', 'Heaven and Hell', 'Satan', 'Surprise Twist']"
565,Halloween-5-The-Revenge-of-Michael-Myers-(1989)#tab=summary,"['Horror', 'Horror']","['Magnum Motion Pictures', 'Magnum Motion Pictures']",United States,"['English', 'English']","['Slasher Horror', 'Supernatural', 'Slasher Horror', 'Supernatural']"
566,Words-The#tab=summary,"['Drama', 'Drama']","['Benaroya Pictures', 'Parlay Films', 'Animus Films', 'Serena Films', 'Waterfall Films', 'Benaroya Pictures', 'Parlay Films', 'Animus Films', 'Serena Films', 'Waterfall Films']",United States,"['English', 'English']","['Writing and Writers', 'Romance', 'Plagiarism', 'Unnamed Character', 'Interracial Romance', 'Ensemble', 'World War II', 'Publishing Industry', ""Writer's Block"", 'Romantic Drama', 'Writing and Writers', 'Romance', 'Plagiarism', 'Unnamed Character', 'Interracial Romance', 'Ensemble', 'World War II', 'Publishing Industry', ""Writer's Block"", 'Romantic Drama']"
567,Year-of-Living-Dangerously-The#tab=summary,['Drama'],[],Australia,[],"['Whitewashed Casting', 'Genderbending Casting', 'Romance', 'Romantic Drama', 'Set in Indonesia', 'Investigative Journalist', 'Military Coup', 'Political', 'Novel or Other Work Adapted by Author']"
568,Lady-in-the-Van-The#tab=summary,['Drama'],"['Tri-Star Pictures', 'BBC Films']",United States,['English'],"['Biography', 'Homeless', 'Writing and Writers', 'Car Accident', 'Monks and Nuns', 'Musicians', 'Biographical Drama', 'Autobiographical', '1970s', '1980s']"
569,Bernie#tab=summary,['Black Comedy'],"['Millennium Films', 'Mandalay Vision', 'Wind Dancer Films']",United States,['English'],"['Non Professional Actor', 'Breaking the Fourth Wall', 'Widow/Widower', 'Revenge', 'LGBTQ+']"
570,Freaky-(2020)#tab=summary,['Horror'],"['Universal Pictures', 'Blumhouse', 'Divide/Conquer']",United States,['English'],"['Horror Comedy', 'High School', 'Serial Killer', 'Body Swap']"
571,Pollock#tab=summary,['Drama'],[],United States,[],"['Biography', 'Artists', 'Biographical Drama', '1940s', '1950s', 'Addiction', 'Directing Yourself', 'Actors Making Their Directorial Debut']"
572,Dolphins-and-Whales-Tribes-of-the-Ocean-3D#tab=summary,['Documentary'],"['3D Entertainment Films', 'McKinney Underwater Productions']",Bahamas,['English'],['3-D']
573,200-Cigarettes#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['MTV Films', 'Lakeshore Entertainment', 'MTV Films', 'Lakeshore Entertainment']", ,[],"['Romance', 'Romance']"
574,City-Island#tab=summary,['Comedy'],[],United States,['English'],[]
575,Unbroken-Path-to-Redemption-(2018)#tab=summary,"['Drama', 'Drama']","['Universal 1440 Entertainment', 'WTA Group', 'Matt Baer Films', 'Pure Flix', 'Universal 1440 Entertainment', 'WTA Group', 'Matt Baer Films', 'Pure Flix']",United States,"['English', 'English']","['Faith-Based Film', 'World War II', '1940s', 'PTSD', 'Returning Soldiers', 'Set in California', 'Christians', 'Faith-Based Film', 'World War II', '1940s', 'PTSD', 'Returning Soldiers', 'Set in California', 'Christians']"
576,Casa-de-mi-Padre#tab=summary,['Comedy'],"['Nala Films', 'Gary Sanchez Productions']",United States,['Spanish'],"['Dysfunctional Family', 'Love Triangle', 'Relationships Gone Wrong', 'Narcotics', 'Organized Crime', 'Romance', 'Spoof', 'Pantelion Films']"
577,Guard-The#tab=summary,['Comedy'],"['Reprisal Films', 'Element Pictures', 'Prescience', 'Aegis Film Fund', 'UK Film Council', 'Crescendo Productions', 'Eos Pictures', 'Irish Film Board']",Ireland,['English'],"['Corrupt Cops', 'Narcotics', 'Organized Crime', 'Bigotry', 'Buddy Cop', 'Prostitution']"
578,Virgin-Suicides-The#tab=summary,['Black Comedy'],"['Paramount Classics', 'American Zoetrope', 'Muse Productions', 'Eternity Pictures']",Canada,['English'],['Coming of Age']
579,College-(2008)#tab=summary,['Comedy'],"['Element Films', 'Lift Productions']",United States,['English'],"['Coming of Age', 'College', 'Fraternity/Sorority']"
580,Science-des-reves-La#tab=summary,['Comedy'],[],France,"['English', 'French', 'Spanish']",[]
581,Little-Voice#tab=summary,['Musical'],['Scala Productions'],United Kingdom,[],[]
582,Miss-March#tab=summary,"['Comedy', 'Comedy']","['Fox Atomic', 'Jacobson Company', 'Alta Loma Entertainment', 'Fox Atomic', 'Jacobson Company', 'Alta Loma Entertainment']",United States,"['English', 'English']",[]
583,Simply-Irresistible#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Regency Enterprises', 'Polar   ', 'Regency Enterprises', 'Polar   ']",Germany,[],"['Romance', 'Romance']"
584,Wish-I-Was-Here#tab=summary,"['Comedy', 'Comedy']","['Double Feature Films', 'Second Stix Films', 'Worldview Entertainment', 'Double Feature Films', 'Second Stix Films', 'Worldview Entertainment']",United States,"['English', 'English']","['Crowdfunding', 'Posthumous Release', 'Directing Yourself', 'Screenplay Written By the Star', 'Dysfunctional Family', 'Medical and Hospitals', 'Mid-Life Crisis', 'Performing Arts', 'Movie Business', 'Dream Sequence', 'Homeschooling', 'Crowdfunding', 'Posthumous Release', 'Directing Yourself', 'Screenplay Written By the Star', 'Dysfunctional Family', 'Medical and Hospitals', 'Mid-Life Crisis', 'Performing Arts', 'Movie Business', 'Dream Sequence', 'Homeschooling']"
585,Juliet-Naked-(2018)#tab=summary,['Romantic Comedy'],"['Apatow Productions', 'Bona Fide', 'Los Angeles Media Fund', 'Rocket Science', 'Turnlet Films']",United Kingdom,['English'],"['Relationships Gone Wrong', ""Rock 'n' Roll"", 'Musicians', 'Long Distance Romance', 'Prologue', 'Non-Chronological', 'Epilogue', 'Scene in End Credits', 'Romance', 'Singers', 'Sundance Film Festival 2018']"
586,Venus#tab=summary,"['Drama', 'Drama']",[],United States,[],[]
587,Veronica-Mars#tab=summary,['Drama'],['Spondoolie'],United States,['English'],"['Crowdfunding', 'Lawyers', 'Private Investigator', 'Early / Simultaneous Video-on-Demand release']"
588,Only-the-Strong#tab=summary,[],[],United States,[],[]
589,Hedwig-and-the-Angry-Inch#tab=summary,['Musical'],[],United States,"['English', 'German']","['Cross-Dressing', 'LGBTQ+']"
590,Shattered-Glass#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Biography', 'News', 'Biography', 'News']"
591,Father-The-(UK)#tab=summary,"['Drama', 'Drama']","['Film 4', 'Embankment Films', 'Trademark Films', 'F Commie Film', 'Sony Pictures Classics', 'Les Films Du Cru', 'Orange Studio', 'Canal Plus', 'Cine Plus', 'Cine-@', 'Film 4', 'Embankment Films', 'Trademark Films', 'F Commie Film', 'Sony Pictures Classics', 'Les Films Du Cru', 'Orange Studio', 'Canal Plus', 'Cine Plus', 'Cine-@']",France,"['English', 'English']","['Sundance Film Festival 2020', 'Family Drama', 'Faulty Memory', 'Autumn Years', 'Dysfunctional Family', 'Relationships Gone Wrong', 'Retirement Home', 'Death of a Son or Daughter', 'Unnamed Character', '2021 Oscars Best Picture Nominee', 'Sundance Film Festival 2020', 'Family Drama', 'Faulty Memory', 'Autumn Years', 'Dysfunctional Family', 'Relationships Gone Wrong', 'Retirement Home', 'Death of a Son or Daughter', 'Unnamed Character', '2021 Oscars Best Picture Nominee']"
592,Wackness-The#tab=summary,['Comedy'],[],United States,['English'],['Coming of Age']
593,Novocaine#tab=summary,"['Comedy', 'Comedy']","['Artisan Entertainment', 'Artisan Entertainment']",United States,"['English', 'English']","['Film Noir', 'Film Noir']"
594,Polytechnique#tab=summary,"['Drama', 'Drama']",[],Canada,"['English', 'French', 'English', 'French']",[]
